PlayerName,Points
Morris Peterson,9
Morris Peterson,10
Antonio Davis,12
Charles Oakley,8
Peja Stojakovic,27
Alvin Williams,6
Jason Williams,3
Doug Christie,11
Doug Christie,12
Vince Carter,29
Charles Oakley,11
Bobby Jackson,2
Morris Peterson,13
Doug Christie,13
Doug Christie,14
Peja Stojakovic,29
Lawrence Funderburke,4
Alvin Williams,8
Lawrence Funderburke,6
Tracy Murray,13
Alvin Williams,10
Lawrence Funderburke,7
Tracy Murray,16
Peja Stojakovic,32
Tracy Murray,17
Tracy Murray,18
Doug Christie,15
Scot Pollard,15
Vince Carter,30
Vince Carter,31
Doug Christie,17
Vlade Divac,16
Vlade Divac,17
Peja Stojakovic,34
Vince Carter,32
Vince Carter,33
Vlade Divac,19
Antonio Davis,13
Antonio Davis,14
Vince Carter,35
Vlade Divac,21
Alvin Williams,12
Alvin Williams,14
Vlade Divac,23
Scot Pollard,17
Peja Stojakovic,36
Vince Carter,37
Alvin Williams,16
Scot Pollard,19
Vince Carter,38
Doug Christie,20
Alvin Williams,18
Antonio Davis,16
Antonio Davis,18
Vlade Divac,25
Jason Williams,5
Antonio Davis,20
Peja Stojakovic,39
Brad Miller,1
Eric Piatkowski,2
Corey Benjamin,2
Brian Skinner,2
Michael Olowokandi,2
Fred Hoiberg,1
Fred Hoiberg,2
Brad Miller,2
Brad Miller,3
Corey Benjamin,4
Eric Piatkowski,5
Elton Brand,2
Fred Hoiberg,5
Sean Rooks,2
Darius Miles,2
Elton Brand,4
Lamar Odom,1
Lamar Odom,2
Lamar Odom,3
Brad Miller,4
Brad Miller,5
Brad Miller,6
Michael Olowokandi,4
Corey Benjamin,6
Keyon Dooling,1
Keyon Dooling,2
Marcus Fizer,2
Michael Olowokandi,6
Marcus Fizer,4
Corey Maggette,1
Elton Brand,6
Quentin Richardson,3
Corey Benjamin,8
Corey Benjamin,10
Fred Hoiberg,6
Fred Hoiberg,7
Fred Hoiberg,8
Jeff McInnis,2
Marcus Fizer,5
Marcus Fizer,6
Lamar Odom,4
Lamar Odom,5
Jeff McInnis,4
Derek Strong,1
Derek Strong,2
Marcus Fizer,7
Marcus Fizer,8
Elton Brand,8
Sean Rooks,4
Jamal Crawford,2
Lamar Odom,7
Jeff McInnis,7
Jeff McInnis,9
Elton Brand,10
Eric Piatkowski,7
Corey Benjamin,13
Jeff McInnis,11
Elton Brand,12
Eric Piatkowski,10
Darius Miles,3
Darius Miles,4
Elton Brand,13
Elton Brand,14
Eric Piatkowski,12
Michael Olowokandi,8
Elton Brand,16
Eric Piatkowski,13
Eric Piatkowski,14
Brad Miller,7
Jeff McInnis,13
Fred Hoiberg,9
Fred Hoiberg,10
Darius Miles,6
Jeff McInnis,15
Fred Hoiberg,13
Darius Miles,8
Lamar Odom,10
Corey Benjamin,15
Darius Miles,10
Fred Hoiberg,14
Fred Hoiberg,17
Quentin Richardson,5
Sean Rooks,6
Lamar Odom,12
Fred Hoiberg,19
Fred Hoiberg,22
Jeff McInnis,17
Lamar Odom,14
Sean Rooks,8
Darius Miles,11
Darius Miles,12
Sean Rooks,10
Elton Brand,17
Quentin Richardson,6
Quentin Richardson,7
Dalibor Bagaric,2
Dalibor Bagaric,3
Sean Rooks,12
Corey Benjamin,17
Darius Miles,14
Dragan Tarlac,1
Dragan Tarlac,2
Dalibor Bagaric,5
Chauncey Billups,2
Anthony Peeler,2
Sean Elliott,2
Kevin Garnett,2
Chauncey Billups,3
Kevin Garnett,4
David Robinson,2
Derek Anderson,2
Anthony Peeler,4
Kevin Garnett,6
Avery Johnson,2
Kevin Garnett,7
Tim Duncan,2
Tim Duncan,4
Chauncey Billups,5
Derek Anderson,3
Derek Anderson,4
LaPhonso Ellis,2
Malik Rose,2
Wally Szczerbiak,2
Todd Day,2
Terry Porter,2
Malik Rose,4
David Robinson,4
Sam Mitchell,2
Malik Rose,6
Malik Rose,8
Kevin Garnett,9
Antonio Daniels,2
Antonio Daniels,3
Kevin Garnett,10
Kevin Garnett,11
David Robinson,6
LaPhonso Ellis,4
Kevin Garnett,13
Derek Anderson,6
Derek Anderson,8
Anthony Peeler,6
Wally Szczerbiak,3
Tim Duncan,6
Anthony Peeler,8
Avery Johnson,4
Kevin Garnett,14
Kevin Garnett,15
Sean Elliott,4
Kevin Garnett,17
Sean Elliott,5
Avery Johnson,5
Kevin Garnett,18
Kevin Garnett,19
Derek Anderson,10
Tim Duncan,8
Wally Szczerbiak,5
Tim Duncan,10
Kevin Garnett,21
Derek Anderson,12
Anthony Peeler,9
Anthony Peeler,10
Kevin Garnett,23
Tim Duncan,12
Rasho Nesterovic,2
Tim Duncan,14
Rasho Nesterovic,4
Anthony Peeler,12
Rasho Nesterovic,5
Wally Szczerbiak,7
Kevin Garnett,26
Anthony Peeler,14
Malik Rose,9
Antonio Daniels,5
Anthony Peeler,16
Chauncey Billups,6
Chauncey Billups,7
Chauncey Billups,9
Antonio Daniels,6
Antonio Daniels,7
LaPhonso Ellis,6
Tim Duncan,16
Malik Rose,11
LaPhonso Ellis,8
Tim Duncan,18
Antonio Daniels,8
Todd Day,4
Terry Porter,5
Tim Duncan,20
Malik Rose,13
Terry Porter,8
David Robinson,8
Rasho Nesterovic,7
Terry Porter,11
Anthony Peeler,19
Kevin Garnett,28
Sean Elliott,7
Terry Porter,13
Chauncey Billups,11
David Robinson,10
Avery Johnson,6
Anthony Peeler,21
Chauncey Billups,12
Chauncey Billups,13
Terry Porter,16
Chauncey Billups,16
Tim Duncan,22
Kevin Garnett,30
Kevin Garnett,32
Sam Mitchell,3
Sam Mitchell,4
Paul Pierce,1
Paul Pierce,2
Jamal Mashburn,3
Paul Pierce,4
Baron Davis,2
Paul Pierce,7
Elden Campbell,2
Elden Campbell,4
Baron Davis,5
David Wesley,3
Antoine Walker,1
Antoine Walker,2
Mark Blount,2
Elden Campbell,6
Mark Blount,3
P.J. Brown,2
P.J. Brown,3
Antoine Walker,4
David Wesley,5
Antoine Walker,7
Antoine Walker,10
Jamaal Magloire,1
Jamaal Magloire,2
Paul Pierce,9
Paul Pierce,10
Paul Pierce,11
Jamaal Magloire,3
Jamaal Magloire,4
P.J. Brown,5
Jamal Mashburn,5
Antoine Walker,11
Antoine Walker,12
Jamaal Magloire,5
Jamal Mashburn,7
Vitaly Potapenko,2
Hersey Hawkins,3
Hersey Hawkins,5
Derrick Coleman,2
Eric Williams,2
Eric Williams,4
Scott Burrell,3
Paul Pierce,13
Antoine Walker,14
Hersey Hawkins,7
Antoine Walker,16
Antoine Walker,19
Paul Pierce,15
Otis Thorpe,2
Baron Davis,7
Antoine Walker,21
Chris Herren,3
David Wesley,7
Mark Blount,4
David Wesley,8
Paul Pierce,17
Elden Campbell,8
Eric Williams,5
P.J. Brown,7
Jamal Mashburn,9
Paul Pierce,20
Antoine Walker,23
Milt Palacio,1
Milt Palacio,2
Milt Palacio,3
Elden Campbell,10
P.J. Brown,9
Antoine Walker,25
Hersey Hawkins,8
David Wesley,9
David Wesley,10
Antoine Walker,27
Jamal Mashburn,10
Antoine Walker,28
Hersey Hawkins,9
Hersey Hawkins,10
Adrian Griffin,2
P.J. Brown,11
Eric Williams,6
Eric Williams,7
Jamaal Magloire,7
Antoine Walker,30
Hersey Hawkins,11
Hersey Hawkins,12
Chris Herren,6
Jamaal Magloire,8
Derrick Coleman,4
Hersey Hawkins,14
Hersey Hawkins,15
Jamaal Magloire,10
Paul Pierce,22
Jamal Mashburn,12
Milt Palacio,6
Milt Palacio,7
Milt Palacio,8
Jamal Mashburn,14
Milt Palacio,10
Jamal Mashburn,15
P.J. Brown,12
P.J. Brown,13
Milt Palacio,12
Paul Pierce,25
Jamal Mashburn,17
Antoine Walker,31
Antoine Walker,32
Jamal Mashburn,18
Jamal Mashburn,19
Milt Palacio,14
P.J. Brown,15
Jamal Mashburn,20
Jamal Mashburn,21
Kevin Garnett,2
Anthony Mason,2
Kevin Garnett,4
Tim Hardaway,2
Anthony Peeler,2
Anthony Peeler,5
Anthony Mason,4
Wally Szczerbiak,2
Wally Szczerbiak,5
Wally Szczerbiak,8
Brian Grant,2
Reggie Slater,1
Anthony Carter,2
Anthony Mason,6
Kevin Garnett,6
A.C. Green,2
Reggie Slater,2
Reggie Slater,3
Anthony Mason,8
Reggie Slater,4
Anthony Carter,4
LaPhonso Ellis,2
A.C. Green,3
A.C. Green,4
LaPhonso Ellis,4
Eddie House,2
Terrell Brandon,1
Terrell Brandon,3
Eddie House,4
Dean Garrett,2
Terrell Brandon,5
Eddie House,6
Anthony Mason,10
Anthony Mason,12
Chauncey Billups,1
Anthony Peeler,8
Dan Majerle,3
Kevin Garnett,8
Tim Hardaway,3
Tim Hardaway,4
Wally Szczerbiak,10
Brian Grant,4
LaPhonso Ellis,6
Brian Grant,6
LaPhonso Ellis,8
Kevin Garnett,10
Kevin Garnett,11
Anthony Carter,6
Bruce Bowen,2
Anthony Carter,8
Tim Hardaway,6
Anthony Mason,14
Anthony Peeler,10
Reggie Slater,6
Terrell Brandon,7
Brian Grant,8
Bruce Bowen,4
Bruce Bowen,5
Kevin Garnett,13
Terrell Brandon,9
Reggie Slater,8
Anthony Mason,16
Tim Hardaway,7
Tim Hardaway,8
Anthony Mason,18
Bruce Bowen,8
Brian Grant,10
A.C. Green,5
Eddie House,8
Brian Grant,12
Anthony Carter,10
Wally Szczerbiak,13
Wally Szczerbiak,15
Brian Grant,14
Tim Hardaway,10
Wally Szczerbiak,16
Wally Szczerbiak,17
Wally Szczerbiak,19
Anthony Mason,20
Tim Hardaway,12
LaPhonso Ellis,11
Terrell Brandon,10
Terrell Brandon,11
Anthony Mason,22
Terrell Brandon,13
Brian Grant,15
Brian Grant,16
LaPhonso Ellis,13
Tim Hardaway,13
Tim Hardaway,14
Zydrunas Ilgauskas,1
Marcus Fizer,1
Marcus Fizer,2
Lamond Murray,2
Metta World Peace,2
Metta World Peace,4
Clar. Weatherspoon,2
Khalid El-Amin,2
Ron Mercer,2
Ron Mercer,4
Clar. Weatherspoon,4
Clar. Weatherspoon,6
Metta World Peace,6
Ron Mercer,6
Matt Harpring,2
Marcus Fizer,4
Chris Gatling,2
Ron Mercer,8
Clar. Weatherspoon,8
Chris Gatling,4
Metta World Peace,7
Metta World Peace,8
Chris Gatling,6
Chris Gatling,8
Ron Mercer,10
Michael Ruffin,1
Ron Mercer,12
Corey Benjamin,3
Robert Traylor,2
Robert Traylor,4
Chris Gatling,10
Michael Ruffin,3
Jamal Crawford,2
Robert Traylor,6
Ron Mercer,14
Robert Traylor,8
Cedric Henderson,2
Marcus Fizer,6
Clar. Weatherspoon,10
Cedric Henderson,4
Metta World Peace,9
Metta World Peace,10
Robert Traylor,9
Clar. Weatherspoon,11
Clar. Weatherspoon,12
Corey Benjamin,5
Ron Mercer,16
Matt Harpring,4
Metta World Peace,12
Clar. Weatherspoon,14
Clar. Weatherspoon,15
Khalid El-Amin,3
Zydrunas Ilgauskas,2
Zydrunas Ilgauskas,4
Ron Mercer,18
Matt Harpring,6
Michael Ruffin,5
Andre Miller,1
Marcus Fizer,7
Marcus Fizer,8
Marcus Fizer,9
Marcus Fizer,10
Ron Mercer,20
Cedric Henderson,5
Andre Miller,3
Andre Miller,4
Andre Miller,5
Zydrunas Ilgauskas,6
Jamal Crawford,4
Andre Miller,7
Marcus Fizer,12
Andre Miller,8
Andre Miller,9
Jake Voskuhl,1
Andre Miller,11
Andre Miller,12
Andre Miller,14
Chris Gatling,12
Ron Mercer,21
Ron Mercer,22
Chris Gatling,14
Jamal Crawford,6
Chris Gatling,17
Cedric Henderson,7
Ron Mercer,24
Ron Mercer,26
Chris Gatling,19
Ron Mercer,28
Clar. Weatherspoon,17
Metta World Peace,14
Clar. Weatherspoon,19
Ron Mercer,29
Ron Mercer,30
Metta World Peace,15
Metta World Peace,16
Clar. Weatherspoon,21
Andre Miller,16
Metta World Peace,18
Metta World Peace,20
Ron Mercer,32
Andre Miller,17
Andre Miller,18
Ron Mercer,33
Ron Mercer,34
Clar. Weatherspoon,23
Marcus Fizer,14
Andre Miller,19
Andre Miller,20
Tim Duncan,2
Keith Van Horn,2
David Robinson,1
David Robinson,2
Keith Van Horn,4
Tim Duncan,4
Danny Ferry,3
Johnny Newman,2
Tim Duncan,6
Johnny Newman,5
David Robinson,4
Derek Anderson,2
Tim Duncan,8
Tim Duncan,9
Stephon Marbury,2
David Robinson,6
Tim Duncan,11
Soumaila Samake,2
Johnny Newman,7
Samaki Walker,2
Johnny Newman,9
Johnny Newman,10
Samaki Walker,5
Aaron Williams,2
Tim Duncan,13
Aaron Williams,4
Sherman Douglas,2
Sherman Douglas,4
David Robinson,7
David Robinson,8
David Robinson,10
Soumaila Samake,3
Keith Van Horn,6
Danny Ferry,6
Derek Anderson,5
Stephon Marbury,4
Stephon Marbury,6
Tim Duncan,14
Tim Duncan,15
Keith Van Horn,8
Derek Anderson,6
Derek Anderson,7
Johnny Newman,12
Lucious Harris,2
Derek Anderson,8
Derek Anderson,9
Derek Anderson,11
Tim Duncan,17
Stephon Marbury,8
Johnny Newman,14
Terry Porter,2
David Robinson,12
Terry Porter,4
Stephon Marbury,10
David Robinson,14
Malik Rose,2
Johnny Newman,16
Tim Duncan,19
Johnny Newman,17
Johnny Newman,18
Derek Anderson,13
Tim Duncan,20
Aaron Williams,5
Samaki Walker,6
Samaki Walker,7
Samaki Walker,9
Derek Anderson,14
Derek Anderson,15
Johnny Newman,20
Tim Duncan,22
Stephon Marbury,11
Stephon Marbury,12
Tim Duncan,24
Lucious Harris,3
Lucious Harris,4
Tim Duncan,27
Avery Johnson,2
Johnny Newman,22
Danny Ferry,8
Malik Rose,4
Stephon Marbury,14
Sherman Douglas,6
Sherman Douglas,7
Malik Rose,5
Malik Rose,6
Stephon Marbury,16
Stephon Marbury,17
Stephon Marbury,18
Malik Rose,8
Stephon Marbury,19
Stephon Marbury,20
Evan Eschmeyer,1
Evan Eschmeyer,2
Stephen Jackson,2
Stephen Jackson,4
Keith Van Horn,10
Evan Eschmeyer,4
Tim Duncan,28
Tim Duncan,29
Sherman Douglas,8
Sherman Douglas,9
Derek Anderson,16
Keith Van Horn,11
Keith Van Horn,12
Keith Van Horn,13
Derek Anderson,17
Samaki Walker,10
Keith Van Horn,14
Keith Van Horn,15
Antonio Daniels,1
Avery Johnson,3
Avery Johnson,4
Felipe Lopez,2
Felipe Lopez,4
Allen Iverson,2
Jahidi White,2
Felipe Lopez,6
Rod Strickland,2
Theo Ratliff,2
Calvin Booth,2
Vernon Maxwell,3
Allen Iverson,4
Felipe Lopez,8
Theo Ratliff,4
Theo Ratliff,5
George Lynch,2
Allen Iverson,5
Felipe Lopez,10
Toni Kukoc,1
Chris Whitney,3
Richard Hamilton,2
Allen Iverson,7
Toni Kukoc,3
Toni Kukoc,4
Richard Hamilton,4
Tyrone Hill,2
Tyrone Hill,3
Michael Smith,2
Aaron McKie,3
Toni Kukoc,6
Toni Kukoc,8
Aaron McKie,5
Tyrone Hill,5
Jahidi White,4
Juwan Howard,2
Allen Iverson,9
Jumaine Jones,2
Allen Iverson,11
Juwan Howard,3
Allen Iverson,12
Allen Iverson,13
Richard Hamilton,6
Richard Hamilton,8
Rod Strickland,4
Jumaine Jones,4
Juwan Howard,5
George Lynch,3
George Lynch,4
Theo Ratliff,6
Aaron McKie,6
Jahidi White,6
Rod Strickland,6
Theo Ratliff,8
Felipe Lopez,12
Tyrone Nesby,3
Rod Strickland,7
Theo Ratliff,9
Tyrone Hill,6
Tyrone Hill,7
Aaron McKie,8
Vernon Maxwell,6
Felipe Lopez,14
Vernon Maxwell,9
Allen Iverson,15
Allen Iverson,16
Allen Iverson,18
Chris Whitney,5
Tyrone Hill,9
Michael Smith,4
Theo Ratliff,10
Felipe Lopez,15
Felipe Lopez,16
Allen Iverson,19
Chris Whitney,7
Tyrone Hill,10
Gerard King,2
Aaron McKie,11
Chris Whitney,9
Tyrone Hill,12
Allen Iverson,21
Aaron McKie,13
Aaron McKie,14
Jahidi White,7
Theo Ratliff,12
Richard Hamilton,9
Allen Iverson,23
Jahidi White,9
Aaron McKie,16
Juwan Howard,6
Juwan Howard,7
Toni Kukoc,10
Jahidi White,11
Richard Hamilton,11
Jahidi White,13
Jahidi White,14
Tyrone Nesby,5
Allen Iverson,25
Juan Sanchez,2
Tyrone Hill,13
Tyrone Hill,14
Jumaine Jones,6
Tyrone Nesby,7
Nazr Mohammed,2
Gerard King,4
Chris Whitney,10
Juan Sanchez,4
Sam Perkins,2
Sam Perkins,4
Jeff McInnis,2
Lamar Odom,2
Michael Olowokandi,1
Reggie Miller,1
Reggie Miller,2
Darius Miles,2
Darius Miles,4
Lamar Odom,4
Darius Miles,6
Jalen Rose,2
Jeff McInnis,4
Derrick McKey,1
Derrick McKey,2
Derrick McKey,5
Reggie Miller,4
Jeff McInnis,6
Jermaine O'Neal,2
Quentin Richardson,2
Jermaine O'Neal,4
Austin Croshere,2
Zan Tabak,2
Austin Croshere,4
Lamar Odom,5
Lamar Odom,6
Austin Croshere,5
Zan Tabak,4
Zan Tabak,6
Darius Miles,8
Darius Miles,9
Jeff McInnis,8
Jonathan Bender,2
Eric Piatkowski,2
Michael Olowokandi,3
Reggie Miller,6
Lamar Odom,8
Al Harrington,2
Al Harrington,3
Jeff Foster,1
Jermaine O'Neal,6
Lamar Odom,10
Eric Piatkowski,3
Eric Piatkowski,4
Jalen Rose,4
Jalen Rose,5
Lamar Odom,11
Lamar Odom,12
Jeff McInnis,10
Jalen Rose,7
Quentin Richardson,5
Sam Perkins,6
Jeff McInnis,12
Reggie Miller,8
Jermaine O'Neal,8
Michael Olowokandi,5
Jalen Rose,9
Darius Miles,11
Lamar Odom,14
Travis Best,1
Travis Best,2
Reggie Miller,11
Darius Miles,13
Al Harrington,5
Lamar Odom,15
Lamar Odom,16
Keyon Dooling,2
Jalen Rose,11
Lamar Odom,17
Lamar Odom,18
Al Harrington,7
Lamar Odom,19
Lamar Odom,20
Austin Croshere,7
Jermaine O'Neal,10
Austin Croshere,8
Austin Croshere,9
Jalen Rose,13
Jalen Rose,14
Jeff McInnis,13
Jeff McInnis,14
Austin Croshere,10
Austin Croshere,11
Lamar Odom,22
Al Harrington,9
Austin Croshere,12
Austin Croshere,13
Darius Miles,14
Travis Best,3
Keyon Dooling,4
Earl Boykins,1
Al Harrington,10
Darius Miles,16
Jalen Rose,16
Darius Miles,18
Darius Miles,19
Jalen Rose,17
Jalen Rose,18
Travis Best,5
Jalen Rose,20
Jerry Stackhouse,2
Jerry Stackhouse,4
Adonal Foyle,2
Joe Smith,2
Adam Keefe,1
Chucky Atkins,3
Billy Owens,2
Antawn Jamison,2
Chucky Atkins,6
Adonal Foyle,3
Jerry Stackhouse,5
Jerry Stackhouse,6
Mookie Blaylock,2
Jerry Stackhouse,7
Chucky Atkins,9
Vonteego Cummings,3
Adonal Foyle,5
Joe Smith,3
Joe Smith,4
Jerry Stackhouse,9
Vonteego Cummings,4
Vonteego Cummings,5
Chucky Atkins,12
Adonal Foyle,6
Jerry Stackhouse,11
Corie Blount,2
Mookie Blaylock,5
Jerry Stackhouse,13
Erick Dampier,2
Jerry Stackhouse,15
Erick Dampier,3
Corliss Williamson,2
Corliss Williamson,4
Kornel David,2
Ben Wallace,2
Corliss Williamson,6
Mateen Cleaves,2
Erick Dampier,5
Adonal Foyle,8
Joe Smith,5
Joe Smith,6
Vonteego Cummings,7
Vonteego Cummings,8
Joe Smith,8
Adonal Foyle,10
Kornel David,4
Adonal Foyle,12
Mateen Cleaves,4
Vonteego Cummings,10
Vonteego Cummings,11
Dana Barros,3
Paul McPherson,2
Joe Smith,10
Paul McPherson,4
Paul McPherson,6
Joe Smith,11
Mikki Moore,1
Mikki Moore,2
Antawn Jamison,4
Jerry Stackhouse,17
Adam Keefe,2
Adam Keefe,3
Antawn Jamison,7
Ben Wallace,4
Corliss Williamson,8
Corliss Williamson,10
Corliss Williamson,12
Corliss Williamson,13
Antawn Jamison,8
Antawn Jamison,9
Jerry Stackhouse,18
Jerry Stackhouse,19
Adonal Foyle,14
Corliss Williamson,15
Joe Smith,13
Chucky Atkins,14
Paul McPherson,8
Chucky Atkins,17
Corie Blount,4
Joe Smith,15
Antawn Jamison,11
Jerry Stackhouse,20
Paul McPherson,10
Antawn Jamison,12
Antawn Jamison,13
Joe Smith,17
Vonteego Cummings,14
Antawn Jamison,14
Jerry Stackhouse,21
Jud Buechler,2
Jerry Stackhouse,24
Jerry Stackhouse,26
Jerry Stackhouse,27
Erick Dampier,7
Jerry Stackhouse,29
Adonal Foyle,16
Jerry Stackhouse,32
Antawn Jamison,16
Vonteego Cummings,16
Antawn Jamison,18
Vonteego Cummings,18
Mookie Blaylock,7
Adonal Foyle,18
Joe Smith,19
Adonal Foyle,20
Steve Francis,2
Ron Harper,2
Shaquille O'Neal,2
Walt Williams,2
Shaquille O'Neal,4
Shaquille O'Neal,6
Shandon Anderson,1
Ron Harper,4
Shaquille O'Neal,8
Kenny Thomas,2
Kobe Bryant,1
Shaquille O'Neal,10
Walt Williams,4
Shandon Anderson,3
Cuttino Mobley,1
Cuttino Mobley,2
Kobe Bryant,3
Steve Francis,4
Shaquille O'Neal,12
Steve Francis,7
Kobe Bryant,5
Shandon Anderson,5
Walt Williams,7
Steve Francis,10
Kobe Bryant,7
Steve Francis,12
Robert Horry,1
Matt Bullard,2
Kobe Bryant,9
Shaquille O'Neal,14
Isaiah Rider,2
Matt Bullard,5
Shaquille O'Neal,16
Shaquille O'Neal,18
Cuttino Mobley,3
Cuttino Mobley,4
Isaiah Rider,5
Shaquille O'Neal,20
Matt Bullard,7
Kobe Bryant,11
Tyronn Lue,2
Matt Bullard,10
Mark Madsen,2
Mark Madsen,3
Kobe Bryant,13
Cuttino Mobley,5
Cuttino Mobley,6
Cuttino Mobley,7
Cuttino Mobley,8
Cuttino Mobley,9
Isaiah Rider,7
Moochie Norris,1
Kobe Bryant,15
Shaquille O'Neal,22
Cuttino Mobley,10
Cuttino Mobley,11
Shaquille O'Neal,24
Steve Francis,15
Kenny Thomas,4
Shaquille O'Neal,25
Mark Madsen,5
Kenny Thomas,7
Shaquille O'Neal,27
Shandon Anderson,7
Shaquille O'Neal,29
Cuttino Mobley,12
Shaquille O'Neal,31
Walt Williams,8
Walt Williams,9
Shandon Anderson,9
Shaquille O'Neal,32
Shaquille O'Neal,33
Kobe Bryant,17
Cuttino Mobley,14
Steve Francis,17
Ron Harper,6
Kobe Bryant,20
Rick Fox,3
Steve Francis,19
Kobe Bryant,21
Kobe Bryant,22
Shaquille O'Neal,35
Cuttino Mobley,16
Shaquille O'Neal,36
Cuttino Mobley,18
Shaquille O'Neal,37
Shaquille O'Neal,38
Kobe Bryant,23
Kobe Bryant,25
Robert Horry,3
Rick Fox,5
Steve Francis,21
Steve Francis,22
Shaquille O'Neal,39
Shaquille O'Neal,41
Shandon Anderson,10
Kobe Bryant,27
Steve Francis,24
Jason Collier,2
Brian Shaw,2
Greg Foster,2
Dan Langhi,2
Kobe Bryant,29
Steve Francis,27
Jason Collier,3
Isaiah Rider,9
Dan Langhi,3
Isaiah Rider,10
Isaiah Rider,11
Isaiah Rider,13
Dan Langhi,5
Greg Foster,4
Tyronn Lue,4
Dan Langhi,6
Dan Langhi,7
Dan Langhi,9
Greg Foster,6
Dan Langhi,10
Matt Bullard,13
Matt Bullard,16
Theo Ratliff,2
Theo Ratliff,4
Hakeem Olajuwon,2
Tyrone Hill,2
Shandon Anderson,2
Theo Ratliff,6
Allen Iverson,2
Hakeem Olajuwon,4
Theo Ratliff,8
Allen Iverson,5
Shandon Anderson,4
Hakeem Olajuwon,6
Steve Francis,2
Steve Francis,5
Steve Francis,7
Maurice Taylor,1
Allen Iverson,7
Aaron McKie,2
Cuttino Mobley,2
Steve Francis,9
Theo Ratliff,10
Matt Bullard,2
Steve Francis,10
Steve Francis,11
Allen Iverson,9
Matt Bullard,4
Matt Bullard,7
George Lynch,2
Steve Francis,13
Matt Bullard,10
Aaron McKie,4
Walt Williams,3
Rodney Buford,2
Aaron McKie,6
Hakeem Olajuwon,8
Allen Iverson,11
Walt Williams,6
Theo Ratliff,11
Theo Ratliff,12
Steve Francis,15
Allen Iverson,13
George Lynch,3
George Lynch,4
Hakeem Olajuwon,9
Matt Bullard,13
Rodney Buford,4
George Lynch,5
Cuttino Mobley,4
Hakeem Olajuwon,11
Steve Francis,17
Maurice Taylor,3
Hakeem Olajuwon,13
Allen Iverson,15
Theo Ratliff,14
Steve Francis,20
Cuttino Mobley,6
Cuttino Mobley,7
Allen Iverson,17
Hakeem Olajuwon,15
Hakeem Olajuwon,16
Hakeem Olajuwon,17
Aaron McKie,9
Jumaine Jones,2
Hakeem Olajuwon,18
Tyrone Hill,3
Tyrone Hill,4
Allen Iverson,18
Maurice Taylor,5
Allen Iverson,19
Allen Iverson,20
Maurice Taylor,6
Maurice Taylor,7
Cuttino Mobley,8
Cuttino Mobley,9
Todd MacCulloch,2
Cuttino Mobley,11
Rodney Buford,7
Jumaine Jones,4
Allen Iverson,22
Cuttino Mobley,12
Cuttino Mobley,13
Allen Iverson,24
Cuttino Mobley,14
Cuttino Mobley,15
Allen Iverson,25
Allen Iverson,26
Matt Bullard,15
Cuttino Mobley,16
Cuttino Mobley,17
Cuttino Mobley,20
Cuttino Mobley,21
Moochie Norris,1
Moochie Norris,2
Matt Bullard,18
Rodney Buford,9
Cuttino Mobley,22
Cuttino Mobley,23
Rodney Buford,11
Rodney Buford,13
Moochie Norris,4
Steve Francis,23
Kenny Thomas,2
Jumaine Jones,5
Todd MacCulloch,3
Kenny Thomas,4
Dan Langhi,2
Juan Sanchez,2
Nazr Mohammed,2
Nazr Mohammed,4
Dan Langhi,3
Nazr Mohammed,6
Dan Langhi,5
Jamal Mashburn,3
Nick Van Exel,2
David Wesley,2
Elden Campbell,2
Elden Campbell,3
Nick Van Exel,4
James Posey,2
Antonio McDyess,1
Antonio McDyess,2
David Wesley,4
Robert Pack,2
David Wesley,6
Jamal Mashburn,5
Nick Van Exel,7
Nick Van Exel,9
Jamal Mashburn,7
Elden Campbell,5
Kevin Willis,1
Jamal Mashburn,9
Jamaal Magloire,2
James Posey,4
David Wesley,8
Nick Van Exel,11
Jamal Mashburn,10
Jamal Mashburn,11
Kevin Willis,3
Jamaal Magloire,3
Eddie Robinson,2
Robert Pack,5
Jamal Mashburn,13
Baron Davis,1
Baron Davis,2
Raef LaFrentz,1
Raef LaFrentz,2
Baron Davis,4
Eddie Robinson,3
Eddie Robinson,4
Raef LaFrentz,3
Raef LaFrentz,4
Eddie Robinson,6
Otis Thorpe,2
Baron Davis,5
Elden Campbell,7
David Wesley,11
Baron Davis,7
Nick Van Exel,12
Otis Thorpe,3
James Posey,7
David Wesley,14
James Posey,9
David Wesley,15
Baron Davis,9
Nick Van Exel,15
Raef LaFrentz,6
Jamaal Magloire,5
Raef LaFrentz,8
Raef LaFrentz,9
David Wesley,17
Raef LaFrentz,10
Raef LaFrentz,11
David Wesley,20
Jamaal Magloire,7
Nick Van Exel,18
Calbert Cheaney,2
Jamal Mashburn,14
Elden Campbell,8
Elden Campbell,9
James Posey,12
David Wesley,22
James Posey,14
P.J. Brown,2
Nick Van Exel,21
David Wesley,24
Raef LaFrentz,13
Nick Van Exel,23
Calbert Cheaney,4
Nick Van Exel,25
Nick Van Exel,28
Jamal Mashburn,16
Jamaal Magloire,9
Robert Pack,7
Jamal Mashburn,17
Jamal Mashburn,18
Eddie Robinson,8
Ryan Bowen,3
Elden Campbell,11
Nick Van Exel,30
Eddie Robinson,10
Robert Pack,8
Robert Pack,9
Eddie Robinson,12
Kevin Willis,5
Kevin Willis,7
Elden Campbell,13
Ryan Bowen,5
Ryan Bowen,6
P.J. Brown,4
Nick Van Exel,32
